Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,Capacitance,Tolerance,Voltage - Rated,ESR (Equivalent Series Resistance),Lifetime @ Temp.,Operating Temperature,Polarization,Ratings,Applications,Ripple Current @ Low Frequency,Pin Qty,Pin Size,Lead Spacing,Size / Dimension,Height - Seated (Max),Surface Mount Land Size,Mounting Type,Package / Case,Ripple Current @ High Frequency
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-6.3mm.jpg,493-15465-ND,UKW1A471MED,Nichicon,Nichicon,CAP ALUM 470UF 20% 10V RADIAL TH,113,0.57,0,1,Bulk,UKW,Obsolete,470 µF,±20%,10 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,330 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.433"" (11.00mm)",-,Through Hole,"Radial, Can",-
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-6.3mm.jpg,493-16326-ND,UKW2A100MED,Nichicon,Nichicon,CAP ALUM 10UF 20% 100V RADIAL TH,0,0.13169,0,1400,Bulk,UKW,Obsolete,10 µF,±20%,100 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,75 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.433"" (11.00mm)",-,Through Hole,"Radial, Can",150 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-6.3mm.jpg,493-15502-ND,UKW1J330MED,Nichicon,Nichicon,CAP ALUM 33UF 20% 63V RADIAL TH,0,0.13564,0,1400,Bulk,UKW,Obsolete,33 µF,±20%,63 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,140 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.433"" (11.00mm)",-,Through Hole,"Radial, Can",280 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-6.3mm.jpg,493-15458-ND,UKW0J331MED,Nichicon,Nichicon,CAP ALUM 330UF 20% 6.3V RADIAL,0,Obsolete,0,1,Bulk,UKW,Obsolete,330 µF,±20%,6.3 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,265 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.433"" (11.00mm)",-,Through Hole,"Radial, Can",397.5 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-6.3mm.jpg,"493-10762-1-ND,493-10762-3-ND",UKW1A471MED1TD,Nichicon,Nichicon,CAP ALUM 470UF 20% 10V RADIAL TH,0,Obsolete,0,0,"Cut Tape (CT),Tape & Box (TB)",UKW,Obsolete,470 µF,±20%,10 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,330 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",-
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-6.3mm.jpg,"493-10764-1-ND,493-10764-3-ND",UKW0J471MED1TD,Nichicon,Nichicon,CAP ALUM 470UF 20% 6.3V RADIAL,0,Obsolete,0,1,"Cut Tape (CT),Tape & Box (TB)",UKW,Obsolete,470 µF,±20%,6.3 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,310 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",465 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-6.3mm.jpg,"493-10767-1-ND,493-10767-3-ND",UKW1C221MED1TD,Nichicon,Nichicon,CAP ALUM 220UF 20% 16V RADIAL TH,0,Obsolete,0,0,"Cut Tape (CT),Tape & Box (TB)",UKW,Obsolete,220 µF,±20%,16 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,250 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",375 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-6.3mm.jpg,"493-10772-1-ND,493-10772-3-ND",UKW1V101MED1TD,Nichicon,Nichicon,CAP ALUM 100UF 20% 35V RADIAL TH,0,Obsolete,0,0,"Cut Tape (CT),Tape & Box (TB)",UKW,Obsolete,100 µF,±20%,35 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,200 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",300 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-6.3mm.jpg,"493-10774-1-ND,493-10774-3-ND",UKW2A220MED1TD,Nichicon,Nichicon,CAP ALUM 22UF 20% 100V RADIAL TH,0,Obsolete,0,0,"Cut Tape (CT),Tape & Box (TB)",UKW,Obsolete,22 µF,±20%,100 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,120 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",240 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-6.3mm.jpg,UKW0J331MED1TA-ND,UKW0J331MED1TA,Nichicon,Nichicon,CAP ALUM 330UF 20% 6.3V RADIAL,0,Obsolete,0,2000,Tape & Box (TB),UKW,Obsolete,330 µF,±20%,6.3 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,265 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",397.5 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-6.3mm.jpg,UKW1A221MED1TA-ND,UKW1A221MED1TA,Nichicon,Nichicon,CAP ALUM 220UF 20% 10V RADIAL TH,0,Obsolete,0,0,Tape & Box (TB),UKW,Obsolete,220 µF,±20%,10 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,230 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",345 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-6.3mm.jpg,UKW1C221MED1TA-ND,UKW1C221MED1TA,Nichicon,Nichicon,CAP ALUM 220UF 20% 16V RADIAL TH,0,Obsolete,0,0,Tape & Box (TB),UKW,Obsolete,220 µF,±20%,16 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,250 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",375 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-6.3mm.jpg,UKW1E101MED1TA-ND,UKW1E101MED1TA,Nichicon,Nichicon,CAP ALUM 100UF 20% 25V RADIAL TH,0,Obsolete,0,0,Tape & Box (TB),UKW,Obsolete,100 µF,±20%,25 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,185 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",277.5 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-6.3mm.jpg,UKW1H470MED1TA-ND,UKW1H470MED1TA,Nichicon,Nichicon,CAP ALUM 47UF 20% 50V RADIAL TH,0,Obsolete,0,0,Tape & Box (TB),UKW,Obsolete,47 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,150 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",300 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-6.3mm.jpg,UKW1J330MED1TA-ND,UKW1J330MED1TA,Nichicon,Nichicon,CAP ALUM 33UF 20% 63V RADIAL TH,0,Obsolete,0,0,Tape & Box (TB),UKW,Obsolete,33 µF,±20%,63 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,140 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",280 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-6.3mm.jpg,UKW1J470MED1TA-ND,UKW1J470MED1TA,Nichicon,Nichicon,CAP ALUM 47UF 20% 63V RADIAL TH,0,Obsolete,0,0,Tape & Box (TB),UKW,Obsolete,47 µF,±20%,63 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,165 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",330 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-6.3mm.jpg,UKW1V101MED1TA-ND,UKW1V101MED1TA,Nichicon,Nichicon,CAP ALUM 100UF 20% 35V RADIAL TH,0,Obsolete,0,0,Tape & Box (TB),UKW,Obsolete,100 µF,±20%,35 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,200 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",300 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-6.3mm.jpg,UKW2A100MED1TA-ND,UKW2A100MED1TA,Nichicon,Nichicon,CAP ALUM 10UF 20% 100V RADIAL TH,0,Obsolete,0,0,Tape & Box (TB),UKW,Obsolete,10 µF,±20%,100 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,75 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",150 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-8mm.jpg,493-15473-ND,UKW1C471MPD,Nichicon,Nichicon,CAP ALUM 470UF 20% 16V RADIAL TH,"4,567",0.48,0,1,Bulk,UKW,Not For New Designs,470 µF,±20%,16 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,420 mA @ 120 Hz,2,0.6,"0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.453"" (11.50mm)",-,Through Hole,"Radial, Can",-
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/535/KW-SERIES-8mm.jpg,493-15477-ND,UKW1E221MPD,Nichicon,Nichicon,CAP ALUM 220UF 20% 25V RADIAL TH,"4,555",0.48,0,1,Bulk,UKW,Not For New Designs,220 µF,±20%,25 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,320 mA @ 120 Hz,2,0.6,"0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.453"" (11.50mm)",-,Through Hole,"Radial, Can",-
